id,last_name,marital_status,gender,annual_income, industry ,zip_code,age_at_issue,member_type,add_members,annual_fee,payment_type,status,start_month,start_day,start_year,end_month,end_day,end_year
A00904,Bates,Single,M,105736.00,Financials,80202,24,Bronze,0,5000.00,MONTHLY,ACTIVE,10,29,2008,NULL,NULL,NULL
A10120,Murphy,Married,M,66569.00,Materials,80202,33,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,10,28,2013,NULL,NULL,NULL
A00891,Graham,Married,F,36476.00,Energy,80202,47,Gold,3,9000.00,ANNUAL,ACTIVE,10,24,2008,NULL,NULL,NULL
A04907,Allison,Single,F,119845.00,Utilities,80202,22,Bronze,0,5000.00,SEMI-ANNUAL,ACTIVE,10,14,2010,NULL,NULL,NULL
A09992,Richardson,Married,F,114572.00,Information Technology,80202,47,Silver,2,7000.00,ANNUAL,ACTIVE,10,8,2013,NULL,NULL,NULL
A09985,Harrington,Married,M,43530.00,Financials,80202,38,Silver,1,7000.00,ANNUAL,ACTIVE,10,7,2013,NULL,NULL,NULL
A09964,Torres,Married,F,82013.00,Consumer Discretionary,80202,51,Bronze,3,5000.00,MONTHLY,ACTIVE,10,7,2013,NULL,NULL,NULL
A02159,Harper,Married,F,68912.00,Real Estate,80202,39,Platinum,1,15000.00,MONTHLY,ACTIVE,10,6,2009,NULL,NULL,NULL
A09965,Burgess,Married,M,105240.00,Information Technology,80202,40,Silver,3,7000.00,MONTHLY,ACTIVE,10,4,2013,NULL,NULL,NULL
A00849,Parks,Single,M,57331.00,Energy,80202,29,Platinum,0,15000.00,SEMI-ANNUAL,ACTIVE,10,3,2008,NULL,NULL,NULL
A09954,Carr,Married,M,85408.00,Information Technology,80202,26,Platinum,3,15000.00,ANNUAL,ACTIVE,9,30,2013,NULL,NULL,NULL
A09944,Harper,Married,F,54532.00,Unclassified,80202,35,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,9,30,2013,NULL,NULL,NULL
A09949,Reed,Married,M,97268.00,Materials,80202,43,Bronze,2,5000.00,ANNUAL,ACTIVE,9,30,2013,NULL,NULL,NULL
A09895,Gregory,Married,M,57360.00,Real Estate,80202,44,Platinum,1,15000.00,SEMI-ANNUAL,ACTIVE,9,30,2013,NULL,NULL,NULL
A09855,Ramirez,Widowed,F,82168.00,Utilities,80202,46,Platinum,0,15000.00,MONTHLY,ACTIVE,9,30,2013,NULL,NULL,NULL
A06003,Weber,Married,M,41961.00,Consumer Discretionary,80202,54,Platinum,2,15000.00,SEMI-ANNUAL,ACTIVE,9,30,2011,NULL,NULL,NULL
A07416,Wheeler,Married,M,69928.00,Unclassified,80202,50,Bronze,1,5000.00,ANNUAL,ACTIVE,9,28,2012,NULL,NULL,NULL
A09690,Rios,Married,M,52240.00,Materials,80202,38,Silver,1,7000.00,MONTHLY,ACTIVE,9,26,2013,NULL,NULL,NULL
A07396,Patrick,Married,F,80692.00,Consumer Staples,80202,45,Bronze,3,5000.00,MONTHLY,ACTIVE,9,26,2012,NULL,NULL,NULL
A07397,White,Married,M,99869.00,Real Estate,80202,52,Bronze,3,5000.00,ANNUAL,ACTIVE,9,26,2012,NULL,NULL,NULL
A02146,Baker,Married,M,85832.00,Telecommunication Services,80202,38,Platinum,3,15000.00,ANNUAL,ACTIVE,9,25,2009,NULL,NULL,NULL
A09803,Fields,Single,M,110314.00,Consumer Staples,80202,40,Gold,0,9000.00,MONTHLY,ACTIVE,9,24,2013,NULL,NULL,NULL
A00690,Hart,Married,M,80305.00,Telecommunication Services,80202,45,Bronze,2,5000.00,ANNUAL,ACTIVE,9,19,2008,NULL,NULL,NULL
A02088,Cruz,Married,F,83023.00,Consumer Discretionary,80202,36,Gold,1,9000.00,ANNUAL,ACTIVE,9,16,2009,NULL,NULL,NULL
A04751,Harmon,Married,M,105285.00,Consumer Discretionary,80202,39,Silver,3,7000.00,ANNUAL,ACTIVE,9,15,2010,NULL,NULL,NULL
A09717,Norton,Married,F,69908.00,Unclassified,80202,50,Platinum,1,15000.00,ANNUAL,ACTIVE,9,13,2013,NULL,NULL,NULL
A04481,Rose,Married,M,91495.00,Health Care,80202,58,Platinum,2,15000.00,ANNUAL,ACTIVE,9,13,2010,NULL,NULL,NULL
A04850,Moreno,Married,M,87821.00,Utilities,80202,55,Gold,1,9000.00,ANNUAL,ACTIVE,9,7,2010,NULL,NULL,NULL
A04717,Stewart,Married,M,114458.00,Industrials,80202,39,Platinum,3,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04787,Mason,Widowed,F,43932.00,Unclassified,80202,43,Silver,0,7000.00,QUARTERLY,ACTIVE,8,31,2010,NULL,NULL,NULL
A04696,Johnson,Married,M,50634.00,Telecommunication Services,80202,43,Platinum,2,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04819,Burton,Married,M,50662.00,Telecommunication Services,80202,44,Gold,2,9000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04759,Lindsey,Married,F,79558.00,Information Technology,80202,46,Platinum,3,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04681,Bell,Married,M,114051.00,Materials,80202,48,Platinum,2,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04643,Boyd,Widowed,F,46343.00,Health Care,80202,56,Silver,0,7000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A09529,Ramirez,Married,M,46843.00,Materials,80202,51,Platinum,1,15000.00,ANNUAL,ACTIVE,8,30,2013,NULL,NULL,NULL
A04605,Fowler,Married,M,95295.00,Unclassified,80202,38,Platinum,2,15000.00,QUARTERLY,ACTIVE,8,30,2010,NULL,NULL,NULL
A07310,Lamb,Married,F,118179.00,Unclassified,80202,43,Gold,1,9000.00,MONTHLY,ACTIVE,8,29,2012,NULL,NULL,NULL
A00723,Walsh,Married,M,48946.00,Real Estate,80202,41,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,8,29,2008,NULL,NULL,NULL
A04540,Miles,Married,M,84329.00,Energy,80202,46,Platinum,1,15000.00,ANNUAL,ACTIVE,8,27,2010,NULL,NULL,NULL
A04487,Rivera,Married,F,37975.00,Consumer Staples,80202,51,Bronze,3,5000.00,ANNUAL,ACTIVE,8,27,2010,NULL,NULL,NULL
A00034,Bennett,Married,M,110352.00,Unclassified,80202,46,Platinum,3,15000.00,ANNUAL,ACTIVE,8,24,2007,NULL,NULL,NULL
A09530,Lewis,Married,M,71163.00,Consumer Discretionary,80202,55,Silver,3,7000.00,SEMI-ANNUAL,ACTIVE,8,21,2013,NULL,NULL,NULL
A00618,Vasquez,Married,M,68758.00,Energy,80202,40,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,8,19,2008,NULL,NULL,NULL
A07299,Atkins,Married,F,57040.00,Unclassified,80202,53,Silver,2,7000.00,MONTHLY,ACTIVE,8,17,2012,NULL,NULL,NULL
A04416,Cortez,Single,M,113194.00,Consumer Discretionary,80202,37,Bronze,0,5000.00,MONTHLY,ACTIVE,8,17,2010,NULL,NULL,NULL
A09375,Parker,Married,M,72984.00,Consumer Staples,80202,54,Platinum,3,15000.00,ANNUAL,ACTIVE,8,12,2013,NULL,NULL,NULL
A09448,Buchanan,Married,F,91108.00,Telecommunication Services,80202,53,Bronze,1,5000.00,ANNUAL,ACTIVE,8,8,2013,NULL,NULL,NULL
A09355,Maldonado,Divorced,M,110135.00,Consumer Discretionary,80202,60,Platinum,0,15000.00,ANNUAL,ACTIVE,7,31,2013,NULL,NULL,NULL
A07203,Paul,Married,F,75769.00,Information Technology,80202,53,Bronze,1,5000.00,MONTHLY,ACTIVE,7,31,2012,NULL,NULL,NULL
A01907,Manning,Married,M,87911.00,Energy,80202,46,Bronze,3,5000.00,ANNUAL,ACTIVE,7,31,2009,NULL,NULL,NULL
A01750,Carson,Married,M,114549.00,Consumer Discretionary,80202,46,Platinum,3,15000.00,ANNUAL,ACTIVE,7,31,2009,NULL,NULL,NULL
A07206,Duncan,Married,M,60333.00,Information Technology,80202,59,Silver,3,7000.00,ANNUAL,ACTIVE,7,30,2012,NULL,NULL,NULL
A09361,Parsons,Married,M,84003.00,Telecommunication Services,80202,49,Bronze,3,5000.00,ANNUAL,ACTIVE,7,29,2013,NULL,NULL,NULL
A01875,Peterson,Married,M,40079.00,Real Estate,80202,52,Gold,1,9000.00,MONTHLY,ACTIVE,7,27,2009,NULL,NULL,NULL
A09365,Hoffman,Married,M,73778.00,Unclassified,80202,60,Platinum,3,15000.00,SEMI-ANNUAL,ACTIVE,7,25,2013,NULL,NULL,NULL
A09338,Morton,Married,M,74154.00,Materials,80202,61,Platinum,2,15000.00,MONTHLY,ACTIVE,7,22,2013,NULL,NULL,NULL
A07186,Barker,Married,F,108934.00,Unclassified,80202,37,Platinum,3,15000.00,MONTHLY,ACTIVE,7,19,2012,NULL,NULL,NULL
A09298,Sparks,Married,F,40454.00,Real Estate,80202,53,Platinum,1,15000.00,ANNUAL,ACTIVE,7,17,2013,NULL,NULL,NULL
A01853,Porter,Married,M,82194.00,Materials,80202,52,Silver,1,7000.00,ANNUAL,ACTIVE,7,16,2009,NULL,NULL,NULL
A00599,Bush,Married,M,61482.00,Industrials,80202,29,Gold,1,9000.00,SEMI-ANNUAL,ACTIVE,7,14,2008,NULL,NULL,NULL
A07136,Rios,Married,M,119715.00,Consumer Discretionary,80202,60,Silver,2,7000.00,MONTHLY,ACTIVE,7,13,2012,NULL,NULL,NULL
A07160,Walton,Single,F,114928.00,Financials,80202,22,Platinum,0,15000.00,ANNUAL,ACTIVE,7,12,2012,NULL,NULL,NULL
A01863,Jenkins,Single,F,63205.00,Consumer Discretionary,80202,33,Gold,0,9000.00,SEMI-ANNUAL,ACTIVE,7,8,2009,NULL,NULL,NULL
A01859,Caldwell,Married,F,67444.00,Telecommunication Services,80202,63,Platinum,2,15000.00,ANNUAL,ACTIVE,7,8,2009,NULL,NULL,NULL
A04170,Fernandez,Married,M,86649.00,Information Technology,80202,40,Silver,1,7000.00,ANNUAL,ACTIVE,7,2,2010,NULL,NULL,NULL
A05794,Black,Married,F,76553.00,Materials,80202,47,Platinum,1,15000.00,MONTHLY,ACTIVE,6,30,2011,NULL,NULL,NULL
A04143,Ramsey,Married,F,90792.00,Financials,80202,36,Bronze,1,5000.00,ANNUAL,ACTIVE,6,30,2010,NULL,NULL,NULL
A01827,Harrison,Married,M,89450.00,Health Care,80202,41,Gold,1,9000.00,ANNUAL,ACTIVE,6,30,2009,NULL,NULL,NULL
A09133,Washington,Married,M,110408.00,Energy,80202,66,Platinum,1,15000.00,ANNUAL,ACTIVE,6,28,2013,NULL,NULL,NULL
A09173,Rowe,Married,F,37102.00,Financials,80202,46,Silver,1,7000.00,MONTHLY,ACTIVE,6,25,2013,NULL,NULL,NULL
A04079,Estrada,Married,M,35427.00,Energy,80202,55,Bronze,2,5000.00,QUARTERLY,ACTIVE,6,25,2010,NULL,NULL,NULL
A01784,Figueroa,Married,M,70832.00,Financials,80202,44,Gold,1,9000.00,ANNUAL,ACTIVE,6,23,2009,NULL,NULL,NULL
A01792,Rivera,Married,M,110320.00,Consumer Discretionary,80202,72,Silver,1,7000.00,ANNUAL,ACTIVE,6,22,2009,NULL,NULL,NULL
A09150,Ruiz,Widowed,F,71484.00,Unclassified,80202,61,Bronze,0,5000.00,ANNUAL,ACTIVE,6,21,2013,NULL,NULL,NULL
A04051,Rose,Married,M,105562.00,Consumer Staples,80202,55,Gold,1,9000.00,ANNUAL,ACTIVE,6,17,2010,NULL,NULL,NULL
A07044,Becker,Married,M,72172.00,Financials,80202,37,Silver,1,7000.00,ANNUAL,ACTIVE,6,13,2012,NULL,NULL,NULL
A00526,Rice,Married,M,63200.00,Energy,80202,25,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,6,12,2008,NULL,NULL,NULL
A05781,Smith,Married,M,61288.00,Unclassified,80202,58,Gold,2,9000.00,SEMI-ANNUAL,ACTIVE,6,9,2011,NULL,NULL,NULL
A04034,Kim,Married,M,80042.00,Consumer Discretionary,80202,67,Gold,3,9000.00,ANNUAL,ACTIVE,6,9,2010,NULL,NULL,NULL
A01742,Harris,Single,M,93751.00,Consumer Discretionary,80202,21,Gold,0,9000.00,SEMI-ANNUAL,ACTIVE,6,3,2009,NULL,NULL,NULL
A09047,Gutierrez,Married,M,97995.00,Health Care,80202,62,Gold,2,9000.00,ANNUAL,ACTIVE,5,29,2013,NULL,NULL,NULL
A09005,Knight,Single,M,35408.00,Materials,80202,45,Silver,0,7000.00,MONTHLY,ACTIVE,5,24,2013,NULL,NULL,NULL
A00483,Moreno,Married,M,105886.00,Unclassified,80202,62,Platinum,1,15000.00,ANNUAL,ACTIVE,5,15,2008,NULL,NULL,NULL
A08924,Franklin,Single,M,118535.00,Telecommunication Services,80202,25,Bronze,0,5000.00,ANNUAL,ACTIVE,4,30,2013,NULL,NULL,NULL
A08928,McDaniel,Married,M,109718.00,Financials,80202,41,Bronze,2,5000.00,ANNUAL,ACTIVE,4,29,2013,NULL,NULL,NULL
A01646,Hopkins,Single,M,61766.00,Unclassified,80202,30,Bronze,0,5000.00,ANNUAL,ACTIVE,4,29,2009,NULL,NULL,NULL
A08904,Brewer,Married,M,82277.00,Health Care,80202,40,Silver,1,7000.00,QUARTERLY,ACTIVE,4,25,2013,NULL,NULL,NULL
A06964,Paul,Married,M,62285.00,Industrials,80202,30,Platinum,3,15000.00,MONTHLY,ACTIVE,4,23,2012,NULL,NULL,NULL
A03535,McCoy,Married,M,97819.00,Energy,80202,40,Silver,1,7000.00,ANNUAL,ACTIVE,4,19,2010,NULL,NULL,NULL
A08895,Pittman,Single,M,117509.00,Energy,80202,24,Gold,0,9000.00,ANNUAL,ACTIVE,4,18,2013,NULL,NULL,NULL
A08891,Chapman,Married,M,86554.00,Industrials,80202,58,Silver,3,7000.00,QUARTERLY,ACTIVE,4,17,2013,NULL,NULL,NULL
A08885,Gibbs,Married,M,69257.00,Utilities,80202,45,Gold,1,9000.00,MONTHLY,ACTIVE,4,16,2013,NULL,NULL,NULL
A03599,Munoz,Married,M,110404.00,Telecommunication Services,80202,62,Silver,1,7000.00,ANNUAL,ACTIVE,4,16,2010,NULL,NULL,NULL
A01625,Gross,Married,M,59611.00,Utilities,80202,35,Bronze,2,5000.00,ANNUAL,ACTIVE,4,15,2009,NULL,NULL,NULL
A00425,Santos,Married,M,108723.00,Financials,80202,43,Platinum,1,15000.00,ANNUAL,ACTIVE,4,15,2008,NULL,NULL,NULL
A08844,Sutton,Married,F,71972.00,Energy,80202,46,Platinum,1,15000.00,MONTHLY,ACTIVE,4,12,2013,NULL,NULL,NULL
A01588,Morgan,Married,M,73803.00,Consumer Discretionary,80202,55,Gold,1,9000.00,ANNUAL,ACTIVE,4,9,2009,NULL,NULL,NULL
A08814,Olson,Single,F,49584.00,Utilities,80202,24,Silver,0,7000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08725,Snyder,Married,M,102552.00,Energy,80202,53,Platinum,1,15000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08812,Meyer,Married,F,108582.00,Industrials,80202,53,Platinum,2,15000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08596,Parsons,Married,M,111323.00,Health Care,80202,55,Silver,1,7000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08469,McGee,Married,M,74980.00,Real Estate,80202,66,Platinum,3,15000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A05706,Mack,Married,M,89740.00,Industrials,80202,37,Bronze,2,5000.00,ANNUAL,ACTIVE,3,31,2011,NULL,NULL,NULL
A03464,Keller,Single,M,35193.00,Financials,80202,25,Platinum,0,15000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A03331,Howell,Married,M,35579.00,Energy,80202,39,Platinum,1,15000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A03659,Walsh,Married,F,76117.00,Consumer Staples,80202,49,Platinum,1,15000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A03681,Tran,Widowed,F,58541.00,Unclassified,80202,62,Bronze,0,5000.00,SEMI-ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A01479,Young,Married,M,103995.00,Consumer Discretionary,80202,29,Gold,1,9000.00,MONTHLY,ACTIVE,3,31,2009,NULL,NULL,NULL
A01607,Ingram,Married,F,97066.00,Utilities,80202,37,Platinum,2,15000.00,QUARTERLY,ACTIVE,3,31,2009,NULL,NULL,NULL
A01604,Carr,Married,M,46550.00,Telecommunication Services,80202,43,Gold,2,9000.00,ANNUAL,ACTIVE,3,31,2009,NULL,NULL,NULL
A00398,Knight,Single,F,60275.00,Consumer Discretionary,80202,23,Gold,0,9000.00,ANNUAL,ACTIVE,3,31,2008,NULL,NULL,NULL
A08611,Floyd,Single,F,108289.00,Unclassified,80202,24,Silver,0,7000.00,ANNUAL,ACTIVE,3,30,2013,NULL,NULL,NULL
A08613,Yates,Married,F,88556.00,Health Care,80202,61,Gold,1,9000.00,QUARTERLY,ACTIVE,3,30,2013,NULL,NULL,NULL
A06677,Gonzalez,Married,M,105350.00,Industrials,80202,35,Platinum,1,15000.00,SEMI-ANNUAL,ACTIVE,3,30,2012,NULL,NULL,NULL
A06830,Spencer,Married,M,76735.00,Industrials,80202,51,Platinum,2,15000.00,ANNUAL,ACTIVE,3,30,2012,NULL,NULL,NULL
A06748,Cobb,Married,M,37956.00,Information Technology,80202,55,Gold,3,9000.00,ANNUAL,ACTIVE,3,30,2012,NULL,NULL,NULL
A01511,Burgess,Married,M,72580.00,Telecommunication Services,80202,33,Bronze,2,5000.00,MONTHLY,ACTIVE,3,30,2009,NULL,NULL,NULL
A00012,McCoy,Married,M,110719.00,Information Technology,80202,35,Bronze,3,5000.00,ANNUAL,ACTIVE,3,30,2007,NULL,NULL,NULL
A03372,Flowers,Married,M,66848.00,Materials,80202,51,Silver,2,7000.00,ANNUAL,ACTIVE,3,26,2010,NULL,NULL,NULL
A01370,Porter,Married,M,72994.00,Financials,80202,57,Gold,2,9000.00,ANNUAL,ACTIVE,3,26,2009,NULL,NULL,NULL
A03288,Dunn,Married,F,43643.00,Information Technology,80202,36,Bronze,2,5000.00,ANNUAL,ACTIVE,3,25,2010,NULL,NULL,NULL
A03369,Ford,Single,M,102296.00,Financials,80202,38,Gold,0,9000.00,ANNUAL,ACTIVE,3,25,2010,NULL,NULL,NULL
A01483,Henderson,Single,M,46637.00,Unclassified,80202,24,Bronze,0,5000.00,MONTHLY,ACTIVE,3,25,2009,NULL,NULL,NULL
A03344,Vargas,Married,F,97653.00,Industrials,80202,46,Bronze,1,5000.00,ANNUAL,ACTIVE,3,22,2010,NULL,NULL,NULL
A08427,Murray,Married,M,71041.00,Health Care,80202,28,Platinum,1,15000.00,ANNUAL,ACTIVE,3,19,2013,NULL,NULL,NULL
A03312,Wilkerson,Married,M,55214.00,Real Estate,80202,35,Silver,2,7000.00,QUARTERLY,ACTIVE,3,18,2010,NULL,NULL,NULL
A03262,Adkins,Married,M,68620.00,Materials,80202,45,Silver,1,7000.00,MONTHLY,ACTIVE,3,17,2010,NULL,NULL,NULL
A08298,Robbins,Married,M,62754.00,Energy,80202,69,Platinum,2,15000.00,ANNUAL,ACTIVE,3,15,2013,NULL,NULL,NULL
A01398,Baldwin,Married,M,70678.00,Consumer Staples,80202,43,Platinum,3,15000.00,SEMI-ANNUAL,ACTIVE,3,13,2009,NULL,NULL,NULL
A06555,Duncan,Married,F,90167.00,Telecommunication Services,80202,54,Gold,1,9000.00,ANNUAL,ACTIVE,3,12,2012,NULL,NULL,NULL
A05506,Santos,Married,F,108517.00,Unclassified,80202,53,Silver,3,7000.00,ANNUAL,ACTIVE,3,11,2011,NULL,NULL,NULL
A01369,Boyd,Single,M,39389.00,Health Care,80202,30,Silver,0,7000.00,MONTHLY,ACTIVE,3,6,2009,NULL,NULL,NULL
A01372,Farmer,Married,F,82210.00,Financials,80202,69,Bronze,2,5000.00,ANNUAL,ACTIVE,3,6,2009,NULL,NULL,NULL
A03165,Mann,Married,M,61309.00,Materials,80202,40,Platinum,2,15000.00,QUARTERLY,ACTIVE,3,5,2010,NULL,NULL,NULL
A03156,Pearson,Married,M,47224.00,Health Care,80202,75,Bronze,1,5000.00,SEMI-ANNUAL,ACTIVE,3,4,2010,NULL,NULL,NULL
A01333,Wright,Married,F,87726.00,Financials,80202,43,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,3,2,2009,NULL,NULL,NULL
A01318,Stone,Widowed,F,63700.00,Materials,80202,50,Silver,0,7000.00,ANNUAL,ACTIVE,3,2,2009,NULL,NULL,NULL
A06524,Curtis,Married,M,71163.00,Telecommunication Services,80202,42,Bronze,3,5000.00,ANNUAL,ACTIVE,2,29,2012,NULL,NULL,NULL
A06533,Fowler,Married,M,66701.00,Information Technology,80202,44,Silver,1,7000.00,ANNUAL,ACTIVE,2,29,2012,NULL,NULL,NULL
A06492,Sherman,Married,M,46907.00,Information Technology,80202,59,Gold,2,9000.00,ANNUAL,ACTIVE,2,29,2012,NULL,NULL,NULL
A00232,Collier,Married,M,119901.00,Information Technology,80202,50,Gold,1,9000.00,ANNUAL,ACTIVE,2,29,2008,NULL,NULL,NULL
A08131,Burton,Married,M,112095.00,Utilities,80202,41,Gold,2,9000.00,ANNUAL,ACTIVE,2,28,2013,NULL,NULL,NULL
A08259,Benson,Married,M,94128.00,Unclassified,80202,60,Silver,3,7000.00,ANNUAL,ACTIVE,2,28,2013,NULL,NULL,NULL
A00252,Evans,Married,M,109111.00,Information Technology,80202,35,Silver,3,7000.00,QUARTERLY,ACTIVE,2,27,2008,NULL,NULL,NULL
A02995,Little,Single,M,102504.00,Unclassified,80202,33,Bronze,0,5000.00,ANNUAL,ACTIVE,2,26,2010,NULL,NULL,NULL
A01337,Phelps,Married,M,42263.00,Utilities,80202,41,Gold,2,9000.00,MONTHLY,ACTIVE,2,26,2009,NULL,NULL,NULL
A08144,Salazar,Married,M,41846.00,Industrials,80202,49,Bronze,1,5000.00,ANNUAL,ACTIVE,2,25,2013,NULL,NULL,NULL
A08152,Hart,Married,M,76644.00,Materials,80202,34,Platinum,2,15000.00,MONTHLY,ACTIVE,2,21,2013,NULL,NULL,NULL
A02996,Long,Married,M,99786.00,Financials,80202,49,Silver,1,7000.00,ANNUAL,ACTIVE,2,18,2010,NULL,NULL,NULL
A06418,Bennett,Single,M,40380.00,Industrials,80202,25,Bronze,0,5000.00,ANNUAL,ACTIVE,2,16,2012,NULL,NULL,NULL
A08120,Gross,Married,M,89549.00,Unclassified,80202,60,Silver,3,7000.00,SEMI-ANNUAL,ACTIVE,2,15,2013,NULL,NULL,NULL
A02949,Jimenez,Single,M,79827.00,Materials,80202,35,Gold,0,9000.00,MONTHLY,ACTIVE,2,15,2010,NULL,NULL,NULL
A08099,May,Single,M,94498.00,Unclassified,80202,24,Silver,0,7000.00,ANNUAL,ACTIVE,2,13,2013,NULL,NULL,NULL
A06350,Diaz,Married,M,92120.00,Consumer Staples,80202,51,Gold,1,9000.00,ANNUAL,ACTIVE,2,9,2012,NULL,NULL,NULL
A08003,Gomez,Married,F,115215.00,Utilities,80202,38,Gold,1,9000.00,ANNUAL,ACTIVE,1,31,2013,NULL,NULL,NULL
A08023,Rhodes,Married,M,36788.00,Energy,80202,53,Silver,3,7000.00,ANNUAL,ACTIVE,1,31,2013,NULL,NULL,NULL
A08042,Wilson,Married,F,35884.00,Health Care,80202,62,Bronze,2,5000.00,MONTHLY,ACTIVE,1,31,2013,NULL,NULL,NULL
A02836,Clark,Married,F,66125.00,Financials,80202,40,Platinum,2,15000.00,ANNUAL,ACTIVE,1,29,2010,NULL,NULL,NULL
A02840,Sanders,Married,M,53346.00,Information Technology,80202,52,Platinum,1,15000.00,ANNUAL,ACTIVE,1,29,2010,NULL,NULL,NULL
A05301,Luna,Married,M,116091.00,Energy,80202,38,Silver,3,7000.00,ANNUAL,ACTIVE,1,28,2011,NULL,NULL,NULL
A02780,Stokes,Married,M,116297.00,Telecommunication Services,80202,75,Platinum,2,15000.00,ANNUAL,ACTIVE,1,21,2010,NULL,NULL,NULL
A01229,Shelton,Married,M,100587.00,Materials,80202,33,Gold,3,9000.00,ANNUAL,ACTIVE,1,20,2009,NULL,NULL,NULL
A07926,Rowe,Married,M,93596.00,Consumer Staples,80202,52,Platinum,1,15000.00,SEMI-ANNUAL,ACTIVE,1,17,2013,NULL,NULL,NULL
A02721,Sharp,Single,M,87160.00,Telecommunication Services,80202,29,Bronze,0,5000.00,SEMI-ANNUAL,ACTIVE,1,15,2010,NULL,NULL,NULL
A01213,Ford,Married,F,115439.00,Materials,80202,36,Bronze,1,5000.00,SEMI-ANNUAL,ACTIVE,1,15,2009,NULL,NULL,NULL
A07881,Harvey,Married,M,51208.00,Materials,80202,35,Gold,3,9000.00,ANNUAL,ACTIVE,1,8,2013,NULL,NULL,NULL
A02574,Perez,Married,M,62518.00,Utilities,80202,42,Platinum,2,15000.00,ANNUAL,ACTIVE,1,8,2010,NULL,NULL,NULL
A02644,Schwartz,Married,M,75212.00,Consumer Staples,80202,30,Platinum,2,15000.00,ANNUAL,ACTIVE,1,7,2010,NULL,NULL,NULL
A07800,Lambert,Married,M,84853.00,Real Estate,80203,38,Bronze,2,5000.00,ANNUAL,ACTIVE,12,31,2012,NULL,NULL,NULL
A07874,Turner,Single,M,53688.00,Utilities,80203,41,Platinum,0,15000.00,ANNUAL,ACTIVE,12,31,2012,NULL,NULL,NULL
A07766,Hanson,Single,F,71826.00,Energy,80203,50,Silver,0,7000.00,ANNUAL,ACTIVE,12,31,2012,NULL,NULL,NULL
A05197,Jordan,Single,M,45448.00,Information Technology,80203,34,Platinum,0,15000.00,SEMI-ANNUAL,ACTIVE,12,31,2010,NULL,NULL,NULL
A00115,Ellis,Married,M,94896.00,Health Care,80203,43,Platinum,2,15000.00,ANNUAL,ACTIVE,12,31,2007,NULL,NULL,NULL
A00133,Casey,Married,M,58592.00,Consumer Staples,80203,51,Gold,1,9000.00,MONTHLY,ACTIVE,12,31,2007,NULL,NULL,NULL
A06245,Chavez,Married,M,63775.00,Energy,80203,46,Gold,2,9000.00,ANNUAL,ACTIVE,12,30,2011,NULL,NULL,NULL
A05082,Simmons,Married,M,59073.00,Financials,80203,43,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,12,29,2010,NULL,NULL,NULL
A05141,Casey,Married,M,51008.00,Financials,80203,44,Gold,1,9000.00,ANNUAL,ACTIVE,12,29,2010,NULL,NULL,NULL
A01111,Brown,Married,M,98265.00,Industrials,80203,26,Gold,1,9000.00,ANNUAL,ACTIVE,12,29,2008,NULL,NULL,NULL
A01142,Reese,Married,M,45805.00,Industrials,80203,29,Silver,3,7000.00,ANNUAL,ACTIVE,12,29,2008,NULL,NULL,NULL
A06213,Nelson,Married,F,38386.00,Energy,80203,33,Bronze,1,5000.00,ANNUAL,ACTIVE,12,28,2011,NULL,NULL,NULL
A07755,Morgan,Married,M,78481.00,Energy,80203,62,Silver,3,7000.00,SEMI-ANNUAL,ACTIVE,12,26,2012,NULL,NULL,NULL
A02444,Rodriguez,Married,M,71282.00,Unclassified,80203,56,Bronze,3,5000.00,ANNUAL,ACTIVE,12,24,2009,NULL,NULL,NULL
A02491,Brooks,Married,M,50632.00,Financials,80203,45,Bronze,2,5000.00,SEMI-ANNUAL,ACTIVE,12,23,2009,NULL,NULL,NULL
A06186,Frazier,Married,M,67102.00,Utilities,80203,37,Bronze,2,5000.00,MONTHLY,ACTIVE,12,20,2011,NULL,NULL,NULL
